index,origin,destination,time
3350,zone_112,zone_342,1150.9038095474243
3351,zone_112,zone_43,632.8803762197495
3352,zone_112,zone_448,1282.504892706871
3353,zone_112,zone_50,676.0202864408493
3354,zone_112,zone_60,541.2903118133545
3355,zone_112,zone_605,754.6386152505875
3356,zone_112,zone_606,1092.7402229309082
3357,zone_112,zone_610,818.6066499948502
3358,zone_112,zone_640,843.9935902357101
3359,zone_112,zone_670,699.3053345680237
3360,zone_112,zone_696,402.7297285795212
3361,zone_112,zone_709,623.1888695955276
3362,zone_112,zone_710,426.9894585609436
3363,zone_112,zone_722,358.0604554414749
3364,zone_112,zone_724,321.8135190010071
3365,zone_112,zone_737,928.337627530098
3366,zone_112,zone_748,881.3316169977188
3367,zone_112,zone_751,947.1379902362823
3368,zone_112,zone_763,1332.9012402296066
3369,zone_112,zone_767,1197.7938039302826
3370,zone_112,zone_79,638.122539639473
3371,zone_112,zone_82,638.3816472291946
3680,zone_113,zone_1,511.19254446029663
3681,zone_113,zone_10,462.78142261505127
3682,zone_113,zone_109,138.75265681743622
3683,zone_113,zone_110,219.44922602176666
3684,zone_113,zone_111,190.10128331184387
3685,zone_113,zone_112,103.34879326820374
3686,zone_113,zone_115,210.2841590642929
3687,zone_113,zone_116,269.27851486206055
3688,zone_113,zone_117,203.5260832309723
3689,zone_113,zone_12,494.8429505825043
3690,zone_113,zone_120,350.3448884487152
3692,zone_113,zone_121,318.1105695962906
3693,zone_113,zone_122,318.3358838558197
3694,zone_113,zone_128,650.5149579048157
3697,zone_113,zone_14,486.4824070930481
3698,zone_113,zone_15,499.4611748456955
3699,zone_113,zone_154,257.90736758708954
3700,zone_113,zone_162,439.37807869911194
3701,zone_113,zone_165,413.4363672733307
3702,zone_113,zone_167,515.8301337957382
3703,zone_113,zone_172,502.7145564556122
3704,zone_113,zone_176,574.2313752174377
3705,zone_113,zone_181,457.13064205646515
3706,zone_113,zone_182,555.8841973543167
3707,zone_113,zone_187,512.3243325948715
3708,zone_113,zone_19,508.294637799263
3709,zone_113,zone_197,776.8276562690735
3710,zone_113,zone_20,628.3155988454819
3711,zone_113,zone_219,822.4062522649765
3712,zone_113,zone_22,525.7320551872253
3713,zone_113,zone_224,864.3301643133163
3714,zone_113,zone_234,926.6140587329865
3715,zone_113,zone_252,829.4500042200089
3716,zone_113,zone_29,581.1420931816101
3717,zone_113,zone_30,556.6318283081055
3718,zone_113,zone_317,941.0362485647202
3719,zone_113,zone_33,569.8124095201492
3720,zone_113,zone_342,1101.7778469324112
3721,zone_113,zone_351,1099.7499742507935
3722,zone_113,zone_399,718.9143850803375
3723,zone_113,zone_41,588.8124244213104
3724,zone_113,zone_414,846.2280291318893
3725,zone_113,zone_49,650.9018206596375
3726,zone_113,zone_50,638.1057665348053
3727,zone_113,zone_587,1465.6677476167679
3728,zone_113,zone_603,827.8556046485901
3729,zone_113,zone_629,860.2739717960358
3730,zone_113,zone_638,712.0832501649857
3731,zone_113,zone_639,763.4786863327026
3732,zone_113,zone_65,547.2114452123642
3733,zone_113,zone_659,519.1262063980103
3734,zone_113,zone_682,230.22824597358704
3735,zone_113,zone_684,183.0386379957199
3736,zone_113,zone_685,213.87039065361023
3737,zone_113,zone_687,217.03067576885223
3738,zone_113,zone_690,486.3300178050995
3739,zone_113,zone_691,265.6055165529251
3740,zone_113,zone_696,322.7723273038864
3741,zone_113,zone_704,683.0501296520233
3742,zone_113,zone_706,469.7936112880707
3743,zone_113,zone_713,577.9953383207321
3744,zone_113,zone_716,389.5111495256424
3745,zone_113,zone_717,489.3099765777588
3746,zone_113,zone_722,441.3845126628876
3747,zone_113,zone_724,405.13757622241974
3748,zone_113,zone_731,738.5456150770187
3749,zone_113,zone_75,575.0056384801865
3750,zone_113,zone_762,1227.4424018859863
3751,zone_113,zone_8,468.5589920282364
3752,zone_113,zone_80,600.469017624855
3753,zone_113,zone_87,601.4453876018524
3754,zone_113,zone_9,486.48249197006226
3755,zone_113,zone_90,649.5579468011856
3757,zone_113,zone_96,608.9540357589722
3930,zone_114,zone_109,156.67270350456238
3931,zone_114,zone_110,179.45881307125092
3932,zone_114,zone_111,141.68160700798035
3935,zone_114,zone_13,499.2550255060196
3936,zone_114,zone_15,503.8518923521042
3937,zone_114,zone_154,246.7560340166092
3938,zone_114,zone_157,303.7566567659378
3939,zone_114,zone_2,461.88229382038116
3940,zone_114,zone_265,883.2232251167297
3941,zone_114,zone_29,585.5328106880188
3942,zone_114,zone_33,574.2031270265579
3943,zone_114,zone_344,1053.1113849878311
3944,zone_114,zone_408,883.9673997163773
3945,zone_114,zone_545,1492.7184567451477
3946,zone_114,zone_601,868.4040582180023
3947,zone_114,zone_684,270.03298902511597
3948,zone_114,zone_691,300.6560175418854
3949,zone_114,zone_704,633.8136657476425
3950,zone_114,zone_737,916.6087005138397
3951,zone_114,zone_766,1253.1968151330948
3952,zone_114,zone_77,562.5114485025406
3953,zone_114,zone_9,490.87320947647095
4146,zone_115,zone_117,98.43769657611847
4147,zone_115,zone_12,431.81976890563965
4148,zone_115,zone_121,238.3706693649292
4150,zone_115,zone_145,243.95897924900055
4151,zone_115,zone_15,436.4379931688309
4153,zone_115,zone_319,951.7743390798569
4154,zone_115,zone_537,1351.7486238479614
4155,zone_115,zone_607,848.7533786296844
4156,zone_115,zone_696,413.87693309783936
4424,zone_116,zone_109,231.05598139762878
4425,zone_116,zone_117,218.34515154361725
4426,zone_116,zone_126,246.5528038740158
4427,zone_116,zone_165,303.0905885696411
4428,zone_116,zone_252,719.1042255163193
4429,zone_116,zone_347,959.6388466358185
4430,zone_116,zone_41,478.46664571762085
4431,zone_116,zone_562,1123.0412420034409
4432,zone_116,zone_601,775.3551431894302
4433,zone_116,zone_690,393.95803689956665
4434,zone_116,zone_756,1007.5148510932922
4435,zone_116,zone_9,376.1367132663727
4593,zone_117,zone_11,391.4779517650604
4594,zone_117,zone_115,95.81224882602692
4595,zone_117,zone_120,168.2062427997589
4596,zone_117,zone_121,170.51383471488953
4597,zone_117,zone_131,233.54867660999298
4598,zone_117,zone_151,333.1889292001724
4601,zone_117,zone_156,302.125376701355
4602,zone_117,zone_160,229.57354521751404
4604,zone_117,zone_179,473.0030632019043
4605,zone_117,zone_2,413.8662654161453
4606,zone_117,zone_226,639.6375985145569
4607,zone_117,zone_261,894.811404466629
4608,zone_117,zone_263,833.5973060131073
4609,zone_117,zone_31,522.830998301506
4610,zone_117,zone_34,481.1773056983948
4611,zone_117,zone_617,620.1783533096313
4612,zone_117,zone_618,778.0814075469971
4613,zone_117,zone_687,368.7877194881439
4614,zone_117,zone_698,314.40584921836853
4615,zone_117,zone_702,715.771133184433
4616,zone_117,zone_715,522.6203774213791
4617,zone_117,zone_72,436.1300632953644
4618,zone_117,zone_724,488.17982721328735
4619,zone_117,zone_74,445.49225902557373
4621,zone_117,zone_92,604.3883887529373
4784,zone_118,zone_120,115.84742391109467
4785,zone_118,zone_121,154.55371594429016
4786,zone_118,zone_126,205.6362830400467
4787,zone_118,zone_154,114.9725079536438
4788,zone_118,zone_186,543.5876189470291
4789,zone_118,zone_19,354.65846133232117
4790,zone_118,zone_190,508.19875955581665
4791,zone_118,zone_197,599.5891932249069
4792,zone_118,zone_22,366.4288650751114
4793,zone_118,zone_23,365.1049944162369
4794,zone_118,zone_319,928.9950553178787
4795,zone_118,zone_347,942.4201616048813
4796,zone_118,zone_455,1120.7855771780014
4797,zone_118,zone_53,235.55026614665985
4798,zone_118,zone_54,249.59380841255188
4799,zone_118,zone_59,305.72564923763275
4800,zone_118,zone_657,281.3908931016922
4801,zone_118,zone_659,373.20780742168427
4802,zone_118,zone_716,589.7649735212326
4803,zone_118,zone_90,507.27282536029816
5060,zone_119,zone_12,357.6031777858734
5061,zone_119,zone_120,375.4032325744629
5062,zone_119,zone_122,149.71880388259888
5063,zone_119,zone_125,123.84199523925781
5064,zone_119,zone_162,568.6464365720749
5065,zone_119,zone_178,704.5941174030304
5066,zone_119,zone_179,703.7029600143433
5068,zone_119,zone_189,807.4737420082092
5069,zone_119,zone_20,465.92917585372925
5070,zone_119,zone_21,410.84298384189606
5071,zone_119,zone_211,540.7393183708191
5072,zone_119,zone_214,706.5378566980362
5073,zone_119,zone_22,411.4863181114197
5074,zone_119,zone_220,707.5873055458069
5075,zone_119,zone_224,714.8178361654282
5076,zone_119,zone_23,374.89585638046265
5077,zone_119,zone_364,809.6265261173248
5078,zone_119,zone_383,949.0128908157349
5079,zone_119,zone_387,1019.4071241617203
5080,zone_119,zone_420,729.7328064441681
5081,zone_119,zone_433,905.5544376373291
5082,zone_119,zone_5,373.18557727336884
5083,zone_119,zone_572,1288.4500830173492
5084,zone_119,zone_59,419.197895526886
5085,zone_119,zone_617,850.8782501220703
5086,zone_119,zone_622,953.0469995737076
5087,zone_119,zone_661,416.8666362762451
5088,zone_119,zone_67,288.3395109176636
5089,zone_119,zone_682,449.4187521934509
5090,zone_119,zone_685,374.30804443359375
5091,zone_119,zone_695,284.4151864051819
5092,zone_119,zone_696,215.68985736370087
5093,zone_119,zone_7,379.56048142910004
5094,zone_119,zone_73,354.963698387146
5095,zone_119,zone_77,395.7343080043793
5096,zone_119,zone_8,366.53106009960175
5100,zone_119,zone_92,539.6345278024673
5685,zone_12,zone_642,678.5709416866302
5687,zone_120,zone_121,152.96796214580536
5688,zone_120,zone_154,122.22485899925232
5689,zone_120,zone_155,368.14642798900604
5690,zone_120,zone_213,698.9052364826202
5691,zone_120,zone_225,658.872111916542
5692,zone_120,zone_322,958.487871170044
5693,zone_120,zone_344,928.5802099704742
5694,zone_120,zone_534,1519.5351413488388
5695,zone_120,zone_617,601.2977795600891
5696,zone_120,zone_709,604.7169231176376
5697,zone_120,zone_712,639.391144156456
5698,zone_120,zone_747,1050.2518289089203
5699,zone_120,zone_75,403.33533811569214
5700,zone_120,zone_817,1400.0461572408676
5701,zone_120,zone_9,325.5935480594635
5985,zone_121,zone_1,345.9213250875473
5986,zone_121,zone_100,541.8545588254929
5988,zone_121,zone_113,341.36944830417633
5989,zone_121,zone_114,329.24417090415955
5990,zone_121,zone_117,160.23230981826782
5992,zone_121,zone_120,159.14340376853943
5993,zone_121,zone_122,256.4501382112503
5994,zone_121,zone_125,401.3811196088791
5995,zone_121,zone_126,155.7182924747467
5998,zone_121,zone_139,553.8661077022552
5999,zone_121,zone_15,358.9149397611618
6000,zone_121,zone_153,347.7123132944107
6001,zone_121,zone_154,244.3010790348053
6002,zone_121,zone_155,490.222648024559
6003,zone_121,zone_157,301.3017017841339
6004,zone_121,zone_165,415.2004746198654
6005,zone_121,zone_179,576.198709487915
6006,zone_121,zone_188,530.8196097612381
6007,zone_121,zone_19,348.6904320716858
6008,zone_121,zone_190,588.2274906635284
6009,zone_121,zone_194,663.3809732198715
6010,zone_121,zone_20,480.81873178482056
6011,zone_121,zone_206,571.2756854295731
6012,zone_121,zone_212,583.5284447669983
6013,zone_121,zone_22,360.460835814476
6014,zone_121,zone_24,375.6738432645798
6015,zone_121,zone_249,825.4684866666794
6016,zone_121,zone_284,852.8610643148422
6017,zone_121,zone_29,415.8708738088608
6018,zone_121,zone_31,464.5041501522064
6019,zone_121,zone_311,987.9784181118011
6020,zone_121,zone_32,408.4781348705292
6021,zone_121,zone_322,1080.564091205597
6022,zone_121,zone_33,404.5411901473999
6023,zone_121,zone_387,1036.9535330533981
6024,zone_121,zone_398,636.9756551980972
6025,zone_121,zone_416,802.8162236213684
6026,zone_121,zone_428,823.9422397613525
6027,zone_121,zone_43,429.6946369409561
6028,zone_121,zone_53,229.58223688602448
6029,zone_121,zone_601,887.4650292396545
6030,zone_121,zone_603,829.6197119951248
6031,zone_121,zone_608,830.7600785493851
6032,zone_121,zone_610,771.2447947263718
6033,zone_121,zone_646,672.7788916826248
6034,zone_121,zone_649,691.6957584619522
6035,zone_121,zone_661,286.33512330055237
6036,zone_121,zone_687,428.720801115036
6037,zone_121,zone_697,380.75380969047546
6038,zone_121,zone_736,1104.5104069709778
6039,zone_121,zone_75,398.95306265354156
6040,zone_121,zone_766,1279.9259833097458
6041,zone_121,zone_80,452.9721505641937
6042,zone_121,zone_90,501.3047960996628
6294,zone_122,zone_11,345.2660208940506
6295,zone_122,zone_119,152.60209274291992
6296,zone_122,zone_120,299.4995675086975
6297,zone_122,zone_125,207.0762094259262
6298,zone_122,zone_126,154.7797291278839
6299,zone_122,zone_129,105.39884424209595
6300,zone_122,zone_13,341.70800590515137
6301,zone_122,zone_136,234.96871030330658
